Date,CompanyName,Ticker,Price,TotalReturn,PriceReturn
23/01/2007,Microsoft,MSFT,30.74,0.000651,0.000651
24/01/2007,Microsoft,MSFT,31.09,0.011386,0.011386
25/01/2007,Microsoft,MSFT,30.45,-0.020585,-0.020585
26/01/2007,Microsoft,MSFT,30.6,0.004926,0.004926
29/01/2007,Microsoft,MSFT,30.53,-0.002288,-0.002288
30/01/2007,Microsoft,MSFT,30.48,-0.001638,-0.001638
31/01/2007,Microsoft,MSFT,30.86,0.012467,0.012467
01/02/2007,Microsoft,MSFT,30.56,-0.009721,-0.009721
02/02/2007,Microsoft,MSFT,30.19,-0.012107,-0.012107
05/02/2007,Microsoft,MSFT,29.61,-0.019212,-0.019212
06/02/2007,Microsoft,MSFT,29.51,-0.003377,-0.003377
07/02/2007,Microsoft,MSFT,29.37,-0.004744,-0.004744
08/02/2007,Microsoft,MSFT,29.26,-0.003745,-0.003745
09/02/2007,Microsoft,MSFT,28.98,-0.009569,-0.009569
12/02/2007,Microsoft,MSFT,28.94,-0.00138,-0.00138
13/02/2007,Microsoft,MSFT,29.03,0.006565,0.00311
14/02/2007,Microsoft,MSFT,29.4,0.012745,0.012745
15/02/2007,Microsoft,MSFT,29.46,0.002041,0.002041
16/02/2007,Microsoft,MSFT,28.74,-0.02444,-0.02444
20/02/2007,Microsoft,MSFT,28.83,0.003132,0.003132
21/02/2007,Microsoft,MSFT,29.35,0.018037,0.018037
22/02/2007,Microsoft,MSFT,29.39,0.001363,0.001363
23/02/2007,Microsoft,MSFT,28.9,-0.016672,-0.016672
26/02/2007,Microsoft,MSFT,29.07,0.005882,0.005882
27/02/2007,Microsoft,MSFT,27.87,-0.04128,-0.04128
28/02/2007,Microsoft,MSFT,28.17,0.010764,0.010764
01/03/2007,Microsoft,MSFT,28.09,-0.00284,-0.00284
02/03/2007,Microsoft,MSFT,27.76,-0.011748,-0.011748
05/03/2007,Microsoft,MSFT,27.5499,-0.007568,-0.007568
06/03/2007,Microsoft,MSFT,27.83,0.010167,0.010167
07/03/2007,Microsoft,MSFT,27.61,-0.007905,-0.007905
08/03/2007,Microsoft,MSFT,27.32,-0.010503,-0.010503
09/03/2007,Microsoft,MSFT,27.29,-0.001098,-0.001098
12/03/2007,Microsoft,MSFT,27.44,0.005497,0.005497
13/03/2007,Microsoft,MSFT,26.72,-0.026239,-0.026239
14/03/2007,Microsoft,MSFT,27.4,0.025449,0.025449
15/03/2007,Microsoft,MSFT,27.28,-0.00438,-0.00438
16/03/2007,Microsoft,MSFT,27.33,0.001833,0.001833
19/03/2007,Microsoft,MSFT,27.83,0.018295,0.018295
20/03/2007,Microsoft,MSFT,27.84,0.000359,0.000359
21/03/2007,Microsoft,MSFT,28.52,0.024425,0.024425
22/03/2007,Microsoft,MSFT,28.27,-0.008766,-0.008766
23/03/2007,Microsoft,MSFT,28.02,-0.008843,-0.008843
26/03/2007,Microsoft,MSFT,28.22,0.007138,0.007138
27/03/2007,Microsoft,MSFT,27.72,-0.017718,-0.017718
28/03/2007,Microsoft,MSFT,27.64,-0.002886,-0.002886
29/03/2007,Microsoft,MSFT,27.75,0.00398,0.00398
30/03/2007,Microsoft,MSFT,27.87,0.004324,0.004324
02/04/2007,Microsoft,MSFT,27.74,-0.004665,-0.004665
03/04/2007,Microsoft,MSFT,27.87,0.004686,0.004686
04/04/2007,Microsoft,MSFT,28.5,0.022605,0.022605
05/04/2007,Microsoft,MSFT,28.55,0.001754,0.001754
09/04/2007,Microsoft,MSFT,28.57,0.000701,0.000701
10/04/2007,Microsoft,MSFT,28.4,-0.00595,-0.00595
11/04/2007,Microsoft,MSFT,28.11,-0.010211,-0.010211
12/04/2007,Microsoft,MSFT,28.54,0.015297,0.015297
13/04/2007,Microsoft,MSFT,28.61,0.002453,0.002453
16/04/2007,Microsoft,MSFT,28.73,0.004194,0.004194
17/04/2007,Microsoft,MSFT,28.85,0.004177,0.004177
18/04/2007,Microsoft,MSFT,28.6,-0.008666,-0.008666
19/04/2007,Microsoft,MSFT,28.69,0.003147,0.003147
20/04/2007,Microsoft,MSFT,29.02,0.011502,0.011502
23/04/2007,Microsoft,MSFT,28.78,-0.00827,-0.00827
24/04/2007,Microsoft,MSFT,28.79,0.000347,0.000347
25/04/2007,Microsoft,MSFT,28.99,0.006947,0.006947
26/04/2007,Microsoft,MSFT,29.1,0.003794,0.003794
27/04/2007,Microsoft,MSFT,30.12,0.035052,0.035052
30/04/2007,Microsoft,MSFT,29.94,-0.005976,-0.005976
01/05/2007,Microsoft,MSFT,30.4,0.015364,0.015364
02/05/2007,Microsoft,MSFT,30.61,0.006908,0.006908
03/05/2007,Microsoft,MSFT,30.97,0.011761,0.011761
04/05/2007,Microsoft,MSFT,30.56,-0.013239,-0.013239
07/05/2007,Microsoft,MSFT,30.71,0.004908,0.004908
08/05/2007,Microsoft,MSFT,30.75,0.001303,0.001303
09/05/2007,Microsoft,MSFT,30.7799,0.000972,0.000972
10/05/2007,Microsoft,MSFT,30.58,-0.006494,-0.006494
11/05/2007,Microsoft,MSFT,30.89,0.010137,0.010137
14/05/2007,Microsoft,MSFT,30.97,0.00259,0.00259
15/05/2007,Microsoft,MSFT,30.9,0.000969,-0.00226
16/05/2007,Microsoft,MSFT,31.07,0.005502,0.005502
17/05/2007,Microsoft,MSFT,30.98,-0.002897,-0.002897
18/05/2007,Microsoft,MSFT,30.83,-0.004842,-0.004842
21/05/2007,Microsoft,MSFT,31.05,0.007136,0.007136
22/05/2007,Microsoft,MSFT,30.69,-0.011594,-0.011594
23/05/2007,Microsoft,MSFT,30.58,-0.003584,-0.003584
24/05/2007,Microsoft,MSFT,30.17,-0.013407,-0.013407
25/05/2007,Microsoft,MSFT,30.48,0.010275,0.010275
29/05/2007,Microsoft,MSFT,30.79,0.010171,0.010171
30/05/2007,Microsoft,MSFT,31.11,0.010393,0.010393
31/05/2007,Microsoft,MSFT,30.6901,-0.013497,-0.013497
01/06/2007,Microsoft,MSFT,30.59,-0.003262,-0.003262
04/06/2007,Microsoft,MSFT,30.715,0.004086,0.004086
05/06/2007,Microsoft,MSFT,30.58,-0.004395,-0.004395
06/06/2007,Microsoft,MSFT,30.29,-0.009483,-0.009483
07/06/2007,Microsoft,MSFT,29.62,-0.02212,-0.02212
08/06/2007,Microsoft,MSFT,30.05,0.014517,0.014517
11/06/2007,Microsoft,MSFT,30.02,-0.000998,-0.000998
12/06/2007,Microsoft,MSFT,29.85,-0.005663,-0.005663
13/06/2007,Microsoft,MSFT,30.39,0.01809,0.01809
14/06/2007,Microsoft,MSFT,30.52,0.004278,0.004278
15/06/2007,Microsoft,MSFT,30.49,-0.000983,-0.000983
18/06/2007,Microsoft,MSFT,30.51,0.000656,0.000656
19/06/2007,Microsoft,MSFT,30.46,-0.001639,-0.001639
20/06/2007,Microsoft,MSFT,30.01,-0.014773,-0.014773
21/06/2007,Microsoft,MSFT,30.22,0.006998,0.006998
22/06/2007,Microsoft,MSFT,29.49,-0.024156,-0.024156
25/06/2007,Microsoft,MSFT,29.49,0,0
26/06/2007,Microsoft,MSFT,29.52,0.001017,0.001017
27/06/2007,Microsoft,MSFT,29.87,0.011856,0.011856
28/06/2007,Microsoft,MSFT,29.83,-0.001339,-0.001339
29/06/2007,Microsoft,MSFT,29.47,-0.012068,-0.012068
02/07/2007,Microsoft,MSFT,29.74,0.009162,0.009162
03/07/2007,Microsoft,MSFT,30.02,0.009415,0.009415
05/07/2007,Microsoft,MSFT,29.99,-0.000999,-0.000999
06/07/2007,Microsoft,MSFT,29.97,-0.000667,-0.000667
09/07/2007,Microsoft,MSFT,29.87,-0.003337,-0.003337
10/07/2007,Microsoft,MSFT,29.33,-0.018078,-0.018078
11/07/2007,Microsoft,MSFT,29.49,0.005455,0.005455
12/07/2007,Microsoft,MSFT,30.07,0.019668,0.019668
13/07/2007,Microsoft,MSFT,29.82,-0.008314,-0.008314
16/07/2007,Microsoft,MSFT,30.03,0.007042,0.007042
17/07/2007,Microsoft,MSFT,30.7799,0.024972,0.024972
18/07/2007,Microsoft,MSFT,30.92,0.004552,0.004552
19/07/2007,Microsoft,MSFT,31.51,0.019082,0.019082
20/07/2007,Microsoft,MSFT,31.16,-0.011108,-0.011108
23/07/2007,Microsoft,MSFT,31.19,0.000963,0.000963
24/07/2007,Microsoft,MSFT,30.8,-0.012504,-0.012504
25/07/2007,Microsoft,MSFT,30.71,-0.002922,-0.002922
26/07/2007,Microsoft,MSFT,29.98,-0.023771,-0.023771
27/07/2007,Microsoft,MSFT,29.3901,-0.019676,-0.019676
30/07/2007,Microsoft,MSFT,29.4,0.000337,0.000337
31/07/2007,Microsoft,MSFT,28.99,-0.013946,-0.013946
01/08/2007,Microsoft,MSFT,29.3,0.010693,0.010693
02/08/2007,Microsoft,MSFT,29.52,0.007509,0.007509
03/08/2007,Microsoft,MSFT,28.9601,-0.018967,-0.018967
06/08/2007,Microsoft,MSFT,29.54,0.020024,0.020024
07/08/2007,Microsoft,MSFT,29.55,0.000339,0.000339
08/08/2007,Microsoft,MSFT,30,0.015228,0.015228
09/08/2007,Microsoft,MSFT,29.3,-0.023333,-0.023333
10/08/2007,Microsoft,MSFT,28.71,-0.020137,-0.020137
13/08/2007,Microsoft,MSFT,28.63,-0.002786,-0.002786
14/08/2007,Microsoft,MSFT,28.27,-0.009081,-0.012574
15/08/2007,Microsoft,MSFT,28.1,-0.006013,-0.006013
16/08/2007,Microsoft,MSFT,27.81,-0.01032,-0.01032
17/08/2007,Microsoft,MSFT,28.25,0.015822,0.015822
20/08/2007,Microsoft,MSFT,28.26,0.000354,0.000354
21/08/2007,Microsoft,MSFT,28.07,-0.006723,-0.006723
22/08/2007,Microsoft,MSFT,28.22,0.005344,0.005344
23/08/2007,Microsoft,MSFT,28.3,0.002835,0.002835
24/08/2007,Microsoft,MSFT,28.81,0.018021,0.018021
27/08/2007,Microsoft,MSFT,28.49,-0.011107,-0.011107
28/08/2007,Microsoft,MSFT,27.93,-0.019656,-0.019656
29/08/2007,Microsoft,MSFT,28.59,0.023631,0.023631
30/08/2007,Microsoft,MSFT,28.45,-0.004897,-0.004897
31/08/2007,Microsoft,MSFT,28.73,0.009842,0.009842
04/09/2007,Microsoft,MSFT,28.81,0.002785,0.002785
05/09/2007,Microsoft,MSFT,28.48,-0.011454,-0.011454
06/09/2007,Microsoft,MSFT,28.91,0.015098,0.015098
07/09/2007,Microsoft,MSFT,28.44,-0.016257,-0.016257
10/09/2007,Microsoft,MSFT,28.48,0.001406,0.001406
11/09/2007,Microsoft,MSFT,28.93,0.015801,0.015801
12/09/2007,Microsoft,MSFT,28.93,0,0
13/09/2007,Microsoft,MSFT,29.16,0.00795,0.00795
14/09/2007,Microsoft,MSFT,29.04,-0.004115,-0.004115
17/09/2007,Microsoft,MSFT,28.725,-0.010847,-0.010847
18/09/2007,Microsoft,MSFT,28.93,0.007137,0.007137
19/09/2007,Microsoft,MSFT,28.67,-0.008987,-0.008987
20/09/2007,Microsoft,MSFT,28.4201,-0.008716,-0.008716
21/09/2007,Microsoft,MSFT,28.6499,0.008086,0.008086
24/09/2007,Microsoft,MSFT,29.08,0.015012,0.015012
25/09/2007,Microsoft,MSFT,29.5599,0.016503,0.016503
26/09/2007,Microsoft,MSFT,29.5,-0.002026,-0.002026
27/09/2007,Microsoft,MSFT,29.49,-0.000339,-0.000339
28/09/2007,Microsoft,MSFT,29.46,-0.001017,-0.001017
01/10/2007,Microsoft,MSFT,29.7701,0.010526,0.010526
02/10/2007,Microsoft,MSFT,29.7,-0.002355,-0.002355
03/10/2007,Microsoft,MSFT,29.4525,-0.008333,-0.008333
04/10/2007,Microsoft,MSFT,29.71,0.008743,0.008743
05/10/2007,Microsoft,MSFT,29.84,0.004376,0.004376
08/10/2007,Microsoft,MSFT,29.84,0,0
09/10/2007,Microsoft,MSFT,30.0999,0.00871,0.00871
10/10/2007,Microsoft,MSFT,30.23,0.004322,0.004322
11/10/2007,Microsoft,MSFT,29.91,-0.010586,-0.010586
12/10/2007,Microsoft,MSFT,30.17,0.008693,0.008693
15/10/2007,Microsoft,MSFT,30.04,-0.004309,-0.004309
16/10/2007,Microsoft,MSFT,30.32,0.009321,0.009321
17/10/2007,Microsoft,MSFT,31.08,0.025066,0.025066
18/10/2007,Microsoft,MSFT,31.16,0.002574,0.002574
19/10/2007,Microsoft,MSFT,30.17,-0.031772,-0.031772
22/10/2007,Microsoft,MSFT,30.51,0.011269,0.011269
23/10/2007,Microsoft,MSFT,30.9,0.012783,0.012783
24/10/2007,Microsoft,MSFT,31.25,0.011327,0.011327
25/10/2007,Microsoft,MSFT,31.99,0.02368,0.02368
26/10/2007,Microsoft,MSFT,35.03,0.09503,0.09503
29/10/2007,Microsoft,MSFT,34.57,-0.013132,-0.013132
30/10/2007,Microsoft,MSFT,35.57,0.028927,0.028927
31/10/2007,Microsoft,MSFT,36.81,0.034861,0.034861
01/11/2007,Microsoft,MSFT,37.06,0.006792,0.006792
02/11/2007,Microsoft,MSFT,37.06,0,0
05/11/2007,Microsoft,MSFT,36.73,-0.008904,-0.008904
06/11/2007,Microsoft,MSFT,36.41,-0.008712,-0.008712
07/11/2007,Microsoft,MSFT,35.52,-0.024444,-0.024444
08/11/2007,Microsoft,MSFT,34.74,-0.021959,-0.021959
09/11/2007,Microsoft,MSFT,33.73,-0.029073,-0.029073
12/11/2007,Microsoft,MSFT,33.38,-0.010377,-0.010377
13/11/2007,Microsoft,MSFT,34.46,0.03565,0.032355
14/11/2007,Microsoft,MSFT,33.93,-0.01538,-0.01538
15/11/2007,Microsoft,MSFT,33.76,-0.00501,-0.00501
16/11/2007,Microsoft,MSFT,34.09,0.009775,0.009775
19/11/2007,Microsoft,MSFT,33.96,-0.003813,-0.003813
20/11/2007,Microsoft,MSFT,34.58,0.018257,0.018257
21/11/2007,Microsoft,MSFT,34.23,-0.010121,-0.010121
23/11/2007,Microsoft,MSFT,34.11,-0.003506,-0.003506
