PERMNO	HdrCUSIP	SecurityNm	Ticker	PERMCO	DlyCalDt	DlyPrc	DlyCap	DlyRet	DlyPrcVol
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000103	56.375000	139245122.50	-0.032189	309944056.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000104	55.875000	138010132.50	-0.008869	204144844.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000105	56.937500	140634486.25	0.019016	269240299.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000106	57.000000	140788860.00	0.001098	203182143.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000107	60.750000	150051285.00	0.065789	348455864.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000110	58.812500	145265698.75	-0.031893	256534184.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000111	60.812500	150205658.75	0.034006	285763957.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000112	61.500000	151903770.00	0.011305	257986288.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000113	60.562500	149588163.75	-0.015244	184897312.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000114	61.062500	150823153.75	0.008256	229387326.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000118	65.000000	160548700.00	0.064483	596400935.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000119	65.250000	161166195.00	0.003846	418037109.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000120	65.875000	162709932.50	0.009579	380092096.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000121	66.875000	165179912.50	0.015180	380712620.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000124	64.875000	160239952.50	-0.029907	366738375.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000125	65.875000	162709932.50	0.015414	320435696.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000126	63.062500	155763113.75	-0.042694	748041005.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000127	59.500000	146963810.00	-0.056492	522136240.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000128	56.937500	140634486.25	-0.043067	309603293.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000131	57.437500	141869476.25	0.008782	305435336.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000201	58.125000	143567587.50	0.011970	235830504.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000202	56.375000	139245122.50	-0.030108	201935250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000203	55.250000	136466395.00	-0.019956	261453994.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000204	56.250000	138936375.00	0.018100	323488068.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000207	56.875000	140480112.50	0.011111	220185818.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000208	57.187500	141251981.25	0.005495	236218630.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000209	57.000000	140788860.00	-0.003279	226552143.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000210	56.687500	140016991.25	-0.005482	227628656.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000211	55.562500	137238263.75	-0.019846	213598863.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000214	54.250000	133996415.00	-0.023622	193509750.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000215	55.687500	137547011.25	0.026498	218595656.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000216	53.750000	132761425.00	-0.034792	184609696.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000217	52.312500	129210828.75	-0.026744	305008031.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000218	51.375000	126895222.50	-0.017921	293952286.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000222	51.750000	127821465.00	0.007299	272800125.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000223	51.250000	126586475.00	-0.009662	282428448.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000224	49.812500	123035878.75	-0.028049	384841362.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000225	48.687500	120257151.25	-0.022585	265473413.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000228	49.312500	121800888.75	0.012837	266060613.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000229	48.625000	120102777.50	-0.013942	251537125.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000301	51.000000	125968980.00	0.048843	398111049.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000302	49.625000	122572757.50	-0.026961	281835212.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000303	50.125000	123807747.50	0.010076	225828112.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000306	49.000000	121029020.00	-0.022444	192717000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000307	47.562500	117478423.75	-0.029337	557427696.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000308	47.500000	117324050.00	-0.001314	342987952.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000309	46.625000	115162817.50	-0.018421	288804528.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000310	45.500000	112384090.00	-0.024129	319837654.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000313	43.750000	108061625.00	-0.034725	342264956.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000314	43.375000	107135382.50	-0.008571	242049806.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000315	47.562500	117478423.75	0.096542	526474021.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000316	49.750000	122881505.00	0.045992	438053675.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000317	49.125000	121337767.50	-0.012563	356912725.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000320	48.562500	119948403.75	-0.011450	164024651.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000321	49.437500	122109636.25	0.018018	211983006.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000322	47.062500	116243433.75	-0.048040	279650034.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000323	47.000000	116089060.00	-0.001328	242844253.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000324	47.000000	116089060.00	0.000000	206076153.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000327	45.250000	111766595.00	-0.037234	238363379.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000328	44.875000	110840352.50	-0.008287	306787937.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000329	46.875000	115780312.50	0.044568	381857765.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000330	48.562500	119948403.75	0.036000	456370950.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000331	46.937500	116050668.81	-0.033462	207862718.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000403	49.312500	121922739.94	0.050599	349793238.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000404	52.375000	129494621.13	0.062104	760877812.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000405	47.625000	117750478.88	-0.090692	474778339.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000406	45.750000	113114633.25	-0.039370	472940625.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000407	46.187500	114196330.56	0.009563	285766635.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000410	45.000000	111260295.00	-0.025710	290317500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000411	47.750000	118059535.25	0.061111	288753752.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000412	48.500000	119913873.50	0.015707	378018651.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000413	47.250000	116823309.75	-0.025773	210092352.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000414	47.000000	116205197.00	-0.005291	222972653.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000417	48.500000	119913873.50	0.031915	259722301.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000418	47.687500	117905007.06	-0.016753	309973471.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000419	49.187500	121613683.56	0.031455	247737713.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000420	49.437500	122231796.31	0.005083	204636594.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000424	49.625000	122695380.88	0.003793	232681650.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000425	50.500000	124858775.50	0.017632	219967849.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000426	49.437500	122231796.31	-0.021040	235722894.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000427	48.250000	119295760.75	-0.024020	217684651.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000428	47.250000	116823309.75	-0.020725	178812852.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000501	46.250000	114350858.75	-0.021164	179311250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000502	46.250000	114350858.75	0.000000	212967328.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000503	48.500000	119913873.50	0.048649	349136901.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000504	48.500000	119913873.50	0.000000	165928151.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000505	47.062500	116359725.19	-0.029639	141168627.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000508	48.500000	119913873.50	0.030544	145815250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000509	50.500000	124858775.50	0.041237	565206049.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000510	52.812500	130576318.44	0.045792	556168437.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000511	53.562500	132430656.69	0.014201	426314596.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000512	52.250000	129185564.75	-0.024504	195890422.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000515	51.875000	128258395.63	-0.007177	208444073.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000516	48.937500	120995570.81	-0.056627	403161757.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000517	48.250000	119295760.75	-0.014049	203822426.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000518	49.437500	122231796.31	0.024611	200187219.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000519	50.062500	123777078.19	0.012642	251654124.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000522	50.687500	125322360.06	0.012484	246310786.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000523	50.000000	123622550.00	-0.013564	175250000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000524	52.687500	130267262.06	0.053750	284196375.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000525	52.687500	130267262.06	0.000000	203684553.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000526	54.562500	134903107.69	0.035587	337747276.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000530	53.875000	133203297.63	-0.012600	200716700.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000531	53.375000	132108088.88	-0.009281	147875437.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000601	53.250000	131798702.25	-0.002342	159584871.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000602	52.562500	130097075.81	-0.012911	166223597.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000605	52.000000	128704836.00	-0.010702	125772348.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000606	51.625000	127776676.13	-0.007212	170135298.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000607	53.000000	131179929.00	0.026634	181927747.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000608	52.812500	130715849.06	-0.003538	205414218.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000609	52.312500	129478302.56	-0.009467	129891937.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000612	52.625000	130251769.13	0.005974	108323247.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000613	53.500000	132417475.50	0.019857	150490096.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000614	53.000000	131179929.00	-0.009346	149359247.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000615	55.875000	138295821.38	0.054245	577037831.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000616	55.500000	137367661.50	-0.006711	397019250.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000619	54.375000	134583181.88	-0.020270	189839383.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000620	52.937500	131025235.69	-0.026437	183899528.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000621	53.500000	132417475.50	0.010626	232505596.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000622	56.062500	138759901.31	0.047897	326827500.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000623	57.875000	143246007.38	0.032330	444063242.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000626	59.250000	146649260.25	0.023758	292985265.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000627	57.812500	143091314.06	-0.024262	301474785.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000628	60.000000	148505580.00	0.037838	568740000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000629	58.812500	145566407.06	-0.019792	374500297.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000630	57.437500	142163154.19	-0.023379	531400262.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000703	58.375000	144483553.88	0.016322	224720341.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000705	58.750000	145411713.75	0.006424	204461691.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000706	58.937500	145875793.69	0.003191	147426203.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000707	58.750000	145411713.75	-0.003181	148143941.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000710	57.562500	142472540.81	-0.020213	185345436.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000711	56.187500	139069287.94	-0.023887	228256043.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000712	56.312500	139378674.56	0.002225	201412862.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000713	57.937500	143400700.69	0.028857	244791673.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000714	57.812500	143091314.06	-0.002157	133916817.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000717	57.375000	142008460.88	-0.007568	200364917.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000718	58.187500	144019473.94	0.014161	220972791.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000719	60.500000	149743126.50	0.039742	497086089.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000720	60.437500	149588433.19	-0.001033	277879477.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000721	60.687500	150207206.44	0.004137	244904406.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000724	59.187500	146494566.94	-0.024717	173158890.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000725	59.250000	146649260.25	0.001056	136464540.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000726	58.812500	145566407.06	-0.007384	253670016.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000727	60.437500	149588433.19	0.027630	275389452.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000728	62.687500	155157392.44	0.037229	426331356.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000731	61.312500	151865789.63	-0.021934	245200888.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000801	63.125000	156355196.25	0.029562	293853124.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000802	62.937500	155890774.88	-0.002970	209625868.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000803	62.687500	155271546.38	-0.003972	207219737.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000804	62.250000	154187896.50	-0.006979	186183462.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000807	61.312500	151865789.63	-0.015060	130417757.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000808	60.937500	150936946.88	-0.006116	186346875.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000809	59.812500	148150418.63	-0.018462	209265933.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000810	61.000000	151091754.00	0.019854	188709539.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000811	62.250000	154187896.50	0.020492	191512125.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000814	63.062500	156200389.13	0.013052	168042580.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000815	61.875000	153259053.75	-0.018831	136155937.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000816	60.687500	150317718.38	-0.019192	355871500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000817	59.687500	147840804.38	-0.016478	151230159.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000818	59.937500	148460032.88	0.004188	157174046.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000821	59.812500	148150418.63	-0.002086	171458452.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000822	58.875000	145828311.75	-0.015674	124873875.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000823	58.875000	145828311.75	0.000000	187569803.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000824	57.937500	143506204.88	-0.015924	133800804.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000825	56.000000	138707184.00	-0.033441	386988000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000828	57.000000	141184098.00	0.017857	359567343.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000829	56.312500	139481219.63	-0.012061	166741312.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000830	54.187500	134217777.38	-0.037736	254339814.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000831	52.625000	130347599.25	-0.028835	422473500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000901	54.250000	134372584.50	0.030879	247819370.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000905	55.937500	138552376.88	0.031106	313171631.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000906	54.312500	134527391.63	-0.029050	267043645.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000907	54.000000	133753356.00	-0.005754	199621746.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000908	54.562500	135146620.13	0.010417	143057364.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000911	53.000000	131276442.00	-0.028637	207712247.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000912	53.687500	132979320.38	0.012972	221262240.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000913	52.750000	130657213.50	-0.014296	184255750.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000914	51.000000	126322614.00	-0.033175	285059349.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000915	50.687500	125548578.38	-0.006127	313507205.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000918	53.125000	131586056.25	0.048089	232639634.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000919	52.687500	130502406.38	-0.008235	200349434.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000920	49.875000	123536085.75	-0.053381	364461562.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000921	49.500000	122607243.00	-0.007519	253459750.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000922	52.750000	130657213.50	0.065657	430925247.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000925	53.937500	133598548.88	0.022512	216888027.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000926	55.000000	136230270.00	0.019699	282232500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000927	55.625000	137778341.25	0.011364	289561444.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000928	55.437500	137313919.88	-0.003371	231540207.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20000929	55.125000	136539884.25	-0.005637	327365380.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001002	57.000000	141184098.00	0.034014	271206000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001003	56.312500	139481219.63	-0.012061	207815593.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001004	57.250000	141803326.50	0.016648	236986375.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001005	59.125000	146447540.25	0.032751	313256015.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001006	58.437500	144744661.88	-0.011628	281008347.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001009	57.812500	143196590.63	-0.010695	117735156.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001010	58.187500	144125433.38	0.006486	182726148.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001011	58.562500	145054276.13	0.006445	231439000.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001012	57.250000	141803326.50	-0.022412	244823842.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001013	57.187500	141648519.38	-0.001092	209088880.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001016	58.625000	145209083.25	0.025137	206787903.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001017	57.937500	143506204.88	-0.011727	175834460.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001018	58.187500	144125433.38	0.004315	213530610.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001019	57.125000	141493712.25	-0.018260	165593892.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001020	54.812500	135765848.63	-0.040481	401644020.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001023	55.312500	137004305.63	0.009122	195745350.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001024	56.125000	139016798.25	0.014689	177770268.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001025	57.937500	143506204.88	0.032294	270863548.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001026	58.687500	145363890.38	0.012945	274393406.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001027	58.937500	145983118.88	0.004260	222848522.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001030	59.875000	148305225.75	0.015907	315146015.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001031	60.375000	149717321.25	0.008351	296743125.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001101	60.875000	150957216.25	0.008282	252296437.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001102	60.750000	150647242.50	-0.002053	276667589.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001103	59.312500	147082544.38	-0.023663	179965928.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001106	60.500000	150027295.00	0.020021	168135489.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001107	60.062500	148942386.88	-0.007231	127212375.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001108	60.187500	149252360.63	0.002081	151919208.6
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001109	62.312500	154521914.38	0.035306	369357343.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001110	61.875000	153437006.25	-0.007021	319349188.1
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001113	61.062500	151422176.88	-0.013131	249617332.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001114	60.562500	150182281.88	-0.008188	224789770.7
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001115	61.312500	152042124.38	0.012384	230124144.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001116	61.937500	153591993.13	0.010194	235591606.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001117	61.437500	152352098.13	-0.008073	371506357.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001120	56.562500	140263121.88	-0.079349	546201380.9
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001121	55.250000	137008397.50	-0.023204	386633919.8
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001122	59.562500	147702491.88	0.078054	399181859.2
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001124	59.000000	146307610.00	-0.009444	115197500.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001127	59.562500	147702491.88	0.009534	192887140.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001128	60.437500	149872308.13	0.014690	175842906.3
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001129	62.125000	154056953.75	0.030734	301057750.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001130	62.625000	155296848.75	0.008048	401313462.4
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001201	62.187500	154211940.63	-0.006986	255006062.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001204	62.750000	155606822.50	0.009045	268952775.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001205	61.437500	152352098.13	-0.020916	284664512.5
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001206	60.875000	150957216.25	-0.009156	236231525.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001207	62.375000	154676901.25	0.024641	245046425.0
11308	19121610	COCA COLA CO; COM NONE; CONS	KO	20468	20001208	60.875000	150957216.25	-0.024048	252655600.0
